,State Code,State,Zip Code,City,Year,Price,% Increase,Latitude,Longitude
11987,GA,Georgia,30259,Moreland,103300,201400,194.97,33.2734,-84.7566
11988,FL,Florida,34737,Howey in the Hills,133000,256700,193.01,28.6971,-81.7976
11989,MI,Michigan,49807,Bark River,51300,126200,246,45.6956,-87.2073
11990,NC,North Carolina,27233,Climax,96100,158400,164.83,35.9345,-79.7019
11991,CT,Connecticut,6093,Suffield,180800,289500,160.12,42.0115,-72.7362
11992,NY,New York,13461,Sherrill,87900,148000,168.37,43.0704,-75.599
11993,NY,New York,13667,Norfolk,44100,67300,152.61,44.8424,-74.9577
11994,OH,Ohio,44040,Gates Mills,376800,474900,126.04,41.5324,-81.415
11995,VA,Virginia,23690,Yorktown,120000,242300,201.92,37.2287,-76.5423
11996,WI,Wisconsin,54129,Hilbert,106100,154500,145.62,44.1271,-88.207
11997,NY,New York,13308,Vienna,56600,122700,216.78,43.2303,-75.6873
11998,OH,Ohio,44429,Craig Beach,78600,132400,168.45,41.1014,-80.9724
11999,OR,Oregon,97111,Carlton,136200,338100,248.24,45.2859,-123.1523
12000,NJ,New Jersey,7803,Mine Hill,163500,284800,174.19,40.8771,-74.5845
12001,PA,Pennsylvania,17034,Highspire,70300,95800,136.27,40.2083,-76.7853
12002,MD,Maryland,21673,Trappe,129100,244300,189.23,38.6647,-76.0507
12003,AZ,Arizona,85631,San Manuel,62000,67700,109.19,32.6209,-110.5992
12004,AZ,Arizona,85939,Taylor,67200,186200,277.08,34.439,-110.0858
12005,VA,Virginia,23062,Gloucester Point,120200,226300,188.27,37.2585,-76.4959
12006,FL,Florida,32443,Greenwood,52800,90100,170.64,30.8667,-85.1153
12007,WI,Wisconsin,53960,Rio,113100,176800,156.32,43.4231,-89.2354
12008,MN,Minnesota,56672,Remer,56900,152600,268.19,47.0874,-93.9196
12009,LA,Louisiana,71260,Marion,23600,66800,283.05,32.8716,-92.2862
12010,MO,Missouri,63037,Gerald,102000,160300,157.16,38.3507,-91.2931
12011,TX,Texas,75496,Wolfe City,65900,81700,123.98,33.3605,-96.0691
12012,WA,Washington,99323,Burbank,125300,278600,222.35,46.1966,-118.9017
12013,NM,New Mexico,87008,Cedar Crest,166400,289800,174.16,35.1285,-106.3617
12014,MD,Maryland,21756,Keedysville,135600,284000,209.44,39.4563,-77.6944
12015,MI,Michigan,48191,Augusta,133300,210200,157.69,42.1292,-83.5687
12016,MA,Massachusetts,1522,Holden,168100,312200,185.72,42.3755,-71.8706
12017,TN,Tennessee,38313,Beech Bluff,71500,116000,162.24,35.5922,-88.6396
12018,WI,Wisconsin,54113,Combined Locks,111100,187900,169.13,44.2666,-88.3133
12019,IA,Iowa,52033,Cascade,75500,158000,209.27,42.287,-91.0144
12020,OH,Ohio,45130,Hamersville,80600,122300,151.74,38.92,-83.9931
12021,CA,California,95982,Sutter,114700,269300,234.79,39.1779,-121.7758
12022,MA,Massachusetts,2715,Dighton,155900,347300,222.77,41.8125,-71.1427
12023,NY,New York,13411,Pittsfield,38600,87300,226.17,42.6224,-75.3474
12024,PA,Pennsylvania,17562,Paradise,128300,231900,180.75,39.9852,-76.1081
12025,IN,Indiana,47523,Dale,72500,106100,146.34,38.1706,-87.007
12026,WI,Wisconsin,54171,Sobieski,137400,215300,156.7,44.7105,-88.1076
12027,IL,Illinois,62018,Rosewood Heights,46600,58100,124.68,38.9124,-90.0826
12028,NY,New York,13668,Norwood,41000,73700,179.76,44.7472,-74.9992
12029,KS,Kansas,66512,Meriden,87800,152900,174.15,39.2038,-95.5476
12030,KS,Kansas,66763,Frontenac,77000,101900,132.34,37.4466,-94.6916
12031,NY,New York,13476,Vernon,76300,138400,181.39,43.0945,-75.5627
12032,MD,Maryland,21849,Parsonsburg,89600,169200,188.84,38.3914,-75.4737
12033,NJ,New Jersey,8560,Hopewell,224100,381700,170.33,40.3077,-74.8655
12034,PA,Pennsylvania,17529,Leacock,140700,280300,199.22,40.0353,-76.1106
12035,TN,Tennessee,37183,Wartrace,68100,183000,268.72,35.5123,-86.3277
12036,MO,Missouri,64070,Lone Jack,135600,230800,170.21,38.8918,-94.1615
12037,CA,California,95633,Garden Valley,158200,364000,230.09,38.8665,-120.8567
12038,IN,Indiana,46989,Upland,89300,139200,155.88,40.4548,-85.499
12039,NY,New York,12075,Ghent,116000,253200,218.28,42.3036,-73.6486
12040,PA,Pennsylvania,18972,Bridgeton,186300,364700,195.76,40.5411,-75.1259
12041,WI,Wisconsin,53108,Caledonia,134500,224400,166.84,42.8295,-87.9228
12042,MD,Maryland,21850,Pittsville,82200,172900,210.34,38.3755,-75.4076
12043,OH,Ohio,43824,Fresno,70900,129000,181.95,40.3711,-81.7623
12044,IA,Iowa,52208,Belle Plaine,53700,84000,156.42,41.8992,-92.2574
12045,PA,Pennsylvania,16248,Madison,27900,58400,209.32,41.0411,-79.5017
12046,IN,Indiana,47032,Moores Hill,89000,152000,170.79,39.0945,-85.0638
12047,CA,California,94508,Angwin,327900,804700,245.41,38.5769,-122.4477
12048,WA,Washington,99148,Loon Lake,78500,244100,310.96,48.0784,-117.6325
12049,VT,Vermont,5363,Wilmington,103900,214700,206.64,42.8812,-72.8613
12050,PA,Pennsylvania,15679,South Huntingdon,68800,134000,194.77,40.1585,-79.6277
12051,WI,Wisconsin,54817,Birchwood,119500,200300,167.62,45.6403,-91.5776
12052,KS,Kansas,67449,Herington,47800,59600,124.69,38.6767,-96.8941
12053,UT,Utah,84754,Monroe,133900,242500,181.11,38.6578,-112.1261
12054,IN,Indiana,46065,Rossville,100600,150800,149.9,40.4109,-86.608
12055,MN,Minnesota,55073,Scandia,188900,348300,184.38,45.2697,-92.8292
12056,SC,South Carolina,29450,Huger,77000,232400,301.82,33.0439,-79.7841
12057,IA,Iowa,52052,Guttenberg,72300,136200,188.38,42.7594,-91.119
12058,WI,Wisconsin,53573,Muscoda,90900,99800,109.79,43.2074,-90.457
12059,MN,Minnesota,55032,Harris,118600,233900,197.22,45.5962,-93.0395
12060,IL,Illinois,62467,Teutopolis,93500,158400,169.41,39.132,-88.4767
12061,OR,Oregon,97019,Corbett,200700,479300,238.81,45.5221,-122.2417
12062,MI,Michigan,49425,Holton,59400,107400,180.81,43.4415,-86.1509
12063,MN,Minnesota,55718,Carlton,94100,195300,207.55,46.6484,-92.471
12064,ME,Maine,4347,Hallowell,77900,185600,238.25,44.2864,-69.8057
12065,CT,Connecticut,6069,Sharon,211900,408700,192.87,41.8714,-73.4578
12066,CO,Colorado,81615,Snowmass Village,480100,935100,194.77,39.2212,-106.932
12067,GA,Georgia,31046,Juliette,125400,185600,148.01,33.1194,-83.8235
12068,OH,Ohio,45623,Crown City,48000,88900,185.21,38.6135,-82.2657
12069,OK,Oklahoma,74343,Fairland,56600,83300,147.17,36.7418,-94.8279
12070,MO,Missouri,64862,Sarcoxie,61600,101700,165.1,37.0724,-94.1151
12071,WA,Washington,98601,Amboy,180500,443100,245.48,45.9195,-122.4574
12072,NC,North Carolina,28385,Salemburg,58800,120500,204.93,35.0515,-78.4714
12073,IN,Indiana,46216,Lawrence,137100,165900,121.01,39.8647,-86.0136
12074,MI,Michigan,49101,Baroda,113500,174100,153.39,41.9488,-86.4913
12075,NY,New York,12074,Galway,91000,221400,243.3,43.0217,-74.029
12076,NY,New York,14435,Conesus,83900,161700,192.73,42.7216,-77.6747
12077,VA,Virginia,23069,Hanover,133600,244800,183.23,37.7701,-77.3216
12078,OH,Ohio,44864,Perrysville,74000,129500,175,40.6606,-82.3213
12079,WI,Wisconsin,54810,Balsam Lake,127700,189600,148.47,45.4588,-92.415
12080,IL,Illinois,62275,Pocahontas,75900,125700,165.61,38.7846,-89.5247
12081,OK,Oklahoma,73121,Oklahoma City,67000,121900,181.94,35.5062,-97.4452
12082,CA,California,93066,Somis,452500,1017400,224.84,34.2798,-119.0115
12083,NJ,New Jersey,7460,Hardyston,141500,236200,166.93,41.0992,-74.5283
12084,PA,Pennsylvania,15563,Quemahoning,49000,93000,189.8,40.0948,-78.9658
12085,PA,Pennsylvania,17023,Washington,83700,143000,170.85,40.555,-76.8355
12086,FL,Florida,32346,Panacea,101200,260800,257.71,30.0153,-84.3912
12087,FL,Florida,32767,Paisley,55500,124500,224.32,28.9993,-81.503
12088,IN,Indiana,47558,Montgomery,109000,180400,165.5,38.6521,-87.0476
12089,IL,Illinois,61858,Oakwood,57200,90700,158.57,40.1167,-87.7825
12090,NY,New York,11796,Islip,175200,389000,222.03,40.732,-73.1
12091,NC,North Carolina,27283,Julian,91300,162000,177.44,35.9543,-79.6386
12092,WI,Wisconsin,53004,Belgium,142200,215800,151.76,43.4995,-87.8509
12093,AZ,Arizona,86017,Munds Park,143700,314800,219.07,34.9412,-111.641
12094,WA,Washington,98340,Hansville,188000,457600,243.4,47.9061,-122.5655
12095,NY,New York,13167,West Monroe,71300,141800,198.88,43.2882,-76.0797
12096,SC,South Carolina,29332,Cross Hill,76800,207700,270.44,34.2693,-81.9843
12097,GA,Georgia,30624,Bowman,43000,95900,223.02,34.1919,-83.0284
12098,MN,Minnesota,55020,Elko New Market,136400,324200,237.68,44.5647,-93.3269
12099,NY,New York,14719,New Albion,44200,68500,154.98,42.3333,-78.8885
12100,IA,Iowa,50054,Colfax,70700,124700,176.38,41.6788,-93.2588
12101,KS,Kansas,66542,Tecumseh,106100,184900,174.27,39.0217,-95.5379
12102,TX,Texas,75568,Naples,78000,80500,103.21,33.1912,-94.6891
12103,CO,Colorado,80643,Keenesburg,141400,333600,235.93,40.0958,-104.4464
12104,MI,Michigan,48831,Elsie,62800,97600,155.41,43.0886,-84.3869
12105,IL,Illinois,61277,Prophetstown,90400,87400,96.68,41.6312,-89.9467
12106,MO,Missouri,65734,Purdy,64000,118000,184.38,36.8069,-93.9164
12107,MT,Montana,59079,Shepherd,166800,265000,158.87,45.9461,-108.3426
12108,MA,Massachusetts,1223,Becket,118300,221800,187.49,42.3594,-73.1203
12109,PA,Pennsylvania,17045,Liverpool,84700,163600,193.15,40.5753,-77.0083
12110,IN,Indiana,46510,Claypool,57000,118400,207.72,41.1165,-85.8686
12111,NH,New Hampshire,3278,Warner,116600,241100,206.78,43.3035,-71.8353
12112,PA,Pennsylvania,15944,West Wheatfield,54300,97800,180.11,40.3823,-79.0968
12113,LA,Louisiana,70450,Mount Hermon,72600,86600,119.28,30.9536,-90.2769
12114,AL,Alabama,35989,Valley Head,62700,100000,159.49,34.5697,-85.6272
12115,PA,Pennsylvania,18630,Meshoppen,49600,125000,252.02,41.6392,-76.0155
12116,MI,Michigan,49650,Lake Ann,103900,194900,187.58,44.7317,-85.8528
12117,MO,Missouri,65063,New Bloomfield,112700,184200,163.44,38.71,-92.083
12118,MO,Missouri,65231,Auxvasse,89200,157400,176.46,39.0122,-91.8858
12119,MI,Michigan,49246,Horton,106700,177500,166.35,42.1191,-84.4976
12120,MI,Michigan,49283,Spring Arbor,108200,172300,159.24,42.2069,-84.5501
12121,MN,Minnesota,55946,Kenyon,93200,157900,169.42,44.2552,-93.0197
12122,PA,Pennsylvania,16049,Perry,39100,72800,186.19,41.1009,-79.6889
12123,PA,Pennsylvania,17082,Turbett,42900,147000,342.66,40.5107,-77.431
12124,MI,Michigan,49435,Marne,131500,220100,167.38,43.0532,-85.842
12125,TX,Texas,75681,Mount Enterprise,45900,98500,214.6,31.9125,-94.6235
12126,TX,Texas,76823,Bangs,52600,80300,152.66,31.7503,-99.1568
12127,CA,California,95485,Upper Lake,165800,282600,170.45,39.1804,-122.9144
12128,IN,Indiana,46553,New Paris,85700,178200,207.93,41.4917,-85.8338
12129,RI,Rhode Island,2807,New Shoreham,432200,1191500,275.68,41.1715,-71.5748
12130,TN,Tennessee,37317,Copperhill,38400,86800,226.04,35.0207,-84.3748
12131,NY,New York,11719,Brookhaven,153700,351400,228.63,40.7843,-72.8921
12132,OH,Ohio,44264,Peninsula,161200,264400,164.02,41.2256,-81.54
12133,IN,Indiana,46573,Wakarusa,91500,181000,197.81,41.5401,-86.0205
12134,VA,Virginia,23086,King William,96900,205700,212.28,37.7202,-77.0998
12135,WV,West Virginia,26570,Fairview,38300,91600,239.16,39.6103,-80.2529
12136,GA,Georgia,30205,Brooks,132300,339100,256.31,33.2984,-84.4769
12137,WI,Wisconsin,53956,Randolph,92800,135700,146.23,43.5397,-89.003
12138,MA,Massachusetts,1541,Princeton,210500,368800,175.2,42.4508,-71.8762
12139,PA,Pennsylvania,17563,Fulton,116800,219300,187.76,39.7705,-76.1791
12140,TN,Tennessee,37356,Monteagle,83200,197100,236.9,35.2402,-85.8228
12141,NY,New York,12520,Cornwall on Hudson,156700,319400,203.83,41.433,-74.0061
12142,FL,Florida,33827,Babson Park,67800,159400,235.1,27.8163,-81.5139
12143,IN,Indiana,46349,Lake Village,84400,171500,203.2,41.1387,-87.4454
12144,IA,Iowa,50622,Denver,104200,192100,184.36,42.6731,-92.3417
12145,MO,Missouri,65486,Iberia,76200,118700,155.77,38.1219,-92.2989
12146,MO,Missouri,64843,Goodman,59300,91600,154.47,36.7323,-94.3986
12147,NY,New York,13480,Sangerfield,52600,120300,228.71,42.9332,-75.3815
12148,MD,Maryland,20688,Solomons,164300,260000,158.25,38.3293,-76.4651
12149,MT,Montana,59922,Lakeside,213200,410500,192.54,48.0215,-114.2266
12150,MO,Missouri,63072,Robertsville,119700,187100,156.31,38.3816,-90.8016
12151,CO,Colorado,80482,Winter Park,204200,379300,185.75,39.8939,-105.7845
12152,MA,Massachusetts,1360,Northfield,111700,227500,203.67,42.6887,-72.451
12153,FL,Florida,32564,Holt,80900,139900,172.93,30.7416,-86.7198
12154,OH,Ohio,44445,New Waterford,86400,126200,146.06,40.8489,-80.6209
12155,OH,Ohio,44643,Magnolia,84200,135600,161.05,40.6514,-81.3076
12156,OH,Ohio,44846,Milan,123100,143900,116.9,41.3111,-82.6126
12157,VT,Vermont,5476,Richford,56200,110900,197.33,44.9715,-72.6905
12158,NH,New Hampshire,3608,Walpole,135800,259000,190.72,43.0765,-72.4155
12159,NY,New York,12543,Maybrook,86600,152700,176.33,41.4886,-74.2163
12160,TN,Tennessee,37375,Sewanee,97500,241200,247.38,35.2011,-85.9126
12161,KY,Kentucky,42378,Whitesville,64800,112200,173.15,37.6834,-86.8699
12162,CO,Colorado,80019,Aurora,153700,351300,228.56,39.7656,-104.7069
12163,PA,Pennsylvania,16038,Marion,63600,111600,175.47,41.1631,-79.9796
12164,VA,Virginia,22734,Remington,119900,265100,221.1,38.5309,-77.8037
12165,NC,North Carolina,27839,Halifax,40000,53900,134.75,36.3049,-77.5607
12166,OH,Ohio,44626,East Sparta,75100,115100,153.26,40.6971,-81.3687
12167,MN,Minnesota,56358,Ogilvie,71400,186000,260.5,45.8476,-93.4359
12168,TN,Tennessee,37134,New Johnsonville,67500,106800,158.22,36.0088,-87.9547
12169,IA,Iowa,51109,Sioux City,50300,95900,190.66,42.5173,-96.4803
12170,OK,Oklahoma,74733,Colbert,38100,89700,235.43,33.8575,-96.4953
12171,TX,Texas,76449,Graford,155500,289200,185.98,32.9242,-98.337
12172,VA,Virginia,24527,Blairs,78700,116200,147.65,36.6799,-79.3731
12173,IA,Iowa,52338,Swisher,125200,307600,245.69,41.8268,-91.6739
12174,WI,Wisconsin,54414,Birnamwood,88900,118900,133.75,44.9269,-89.2124
12175,OK,Oklahoma,73541,Fletcher,44200,115200,260.63,34.7847,-98.2002
12176,NV,Nevada,89085,North Las Vegas,179300,343600,191.63,36.3097,-115.1981
12177,CA,California,95328,Keyes,96800,230100,237.71,37.5591,-120.9148
12178,NC,North Carolina,27880,Sims,89300,195200,218.59,35.7435,-78.0859
12179,MI,Michigan,49266,Osseo,84700,139400,164.58,41.8384,-84.5974
12180,WI,Wisconsin,53036,Ixonia,162600,277200,170.48,43.1477,-88.5886
12181,LA,Louisiana,71461,New Llano,53100,87800,165.35,31.1149,-93.2716
12182,NH,New Hampshire,3826,East Hampstead,173900,327900,188.56,42.8877,-71.128
12183,NJ,New Jersey,7064,Woodbridge,147100,298100,202.65,40.5709,-74.2466
12184,NJ,New Jersey,7838,Liberty,192800,300700,155.96,40.852,-74.9418
12185,IN,Indiana,46071,Thorntown,99300,160000,161.13,40.1133,-86.5898
12186,WI,Wisconsin,54889,Turtle Lake,94300,150400,159.49,45.4213,-92.1781
12187,OR,Oregon,97327,Brownsville,106300,257200,241.96,44.377,-122.9485
12188,NH,New Hampshire,3855,New Durham,118600,253200,213.49,43.443,-71.1408
12189,MN,Minnesota,55768,Mountain Iron,64100,130100,202.96,47.5133,-92.6243
12190,IN,Indiana,46929,Flora,68400,105100,153.65,40.5445,-86.5016
12191,NC,North Carolina,28137,Richfield,89500,170200,190.17,35.4541,-80.2838
12192,WI,Wisconsin,54970,Redgranite,82800,97200,117.39,44.0438,-89.0981
12193,OK,Oklahoma,73449,Mead,55100,121600,220.69,33.9944,-96.5299
12194,NJ,New Jersey,7931,Far Hills,659500,938400,142.29,40.6996,-74.6536
12195,MN,Minnesota,55723,Cook,58100,142700,245.61,47.8442,-92.721
12196,NC,North Carolina,28626,Fleetwood,41100,193300,470.32,36.2814,-81.514
12197,IL,Illinois,62264,New Athens,75400,74200,98.41,38.316,-89.8728
12198,NC,North Carolina,28071,Gold Hill,76700,159200,207.56,35.5498,-80.3346
12199,PA,Pennsylvania,17049,Fayette,50000,155500,311,40.6469,-77.2602
12200,OH,Ohio,45629,Franklin Furnace,64200,93300,145.33,38.6282,-82.8145
12201,TN,Tennessee,38222,Buchanan,56700,139200,245.5,36.4146,-88.1515
12202,NE,Nebraska,68059,Springfield,115700,242300,209.42,41.0765,-96.1438
12203,WV,West Virginia,25827,Crab Orchard,51700,81700,158.03,37.7385,-81.2536
12204,PA,Pennsylvania,18942,Tinicum,208400,387700,186.04,40.4592,-75.157
12205,MN,Minnesota,56024,Eagle Lake,120100,219600,182.85,44.1546,-93.8719
12206,VA,Virginia,24092,Gladehill,102600,151700,147.86,36.9859,-79.773
12207,GA,Georgia,30538,Eastanollee,65100,112200,172.35,34.5037,-83.2587
12208,IL,Illinois,61536,Hanna City,87600,131500,150.11,40.6798,-89.7952
12209,NY,New York,10958,Wawayanda,151400,264300,174.57,41.3627,-74.4435
12210,IN,Indiana,46740,Geneva,69900,99100,141.77,40.6071,-84.9621
12211,MN,Minnesota,56435,Backus,50100,149200,297.8,46.8699,-94.3959
12212,VA,Virginia,22737,Rixeyville,130000,272800,209.85,38.5852,-78.0282
12213,MA,Massachusetts,2464,Newton,309900,675200,217.88,42.3129,-71.2195
12214,WV,West Virginia,26588,Rivesville,40100,86100,214.71,39.5568,-80.1417
12215,MN,Minnesota,55934,Eyota,97300,204100,209.76,44.0099,-92.2648
12216,MN,Minnesota,56554,Lake Park,78300,261500,333.97,46.8176,-96.067
12217,MA,Massachusetts,1503,Berlin,235300,413200,175.61,42.3844,-71.6356
12218,PA,Pennsylvania,17859,Fishing Creek,76200,141500,185.7,41.1016,-76.381
12219,ME,Maine,4076,Shapleigh,97400,225800,231.83,43.5674,-70.8286
12220,VT,Vermont,5464,Cambridge,128700,225000,174.83,44.6388,-72.822
12221,KY,Kentucky,42442,Nortonville,45300,77800,171.74,37.1834,-87.4605
12222,IN,Indiana,47229,Crothersville,77900,105200,135.04,38.8067,-85.847
12223,IA,Iowa,52327,Riverside,94500,247200,261.59,41.4758,-91.5741
12224,MN,Minnesota,55960,Oronoco,149500,346800,231.97,44.1489,-92.485
12225,TX,Texas,77702,Beaumont,60800,122100,200.82,30.0871,-94.1254
12226,OH,Ohio,44402,Bristolville,81100,125400,154.62,41.3797,-80.8568
12227,OH,Ohio,44865,Plymouth,64500,88400,137.05,41.0003,-82.6635
12228,PA,Pennsylvania,18076,Red Hill,127000,213700,168.27,40.3758,-75.4846
12229,SC,South Carolina,29075,Little Mountain,121300,180300,148.64,34.1676,-81.4184
12230,MN,Minnesota,56655,Longville,78300,220600,281.74,47.0248,-94.1982
12231,NH,New Hampshire,3814,Ossipee,89600,220000,245.54,43.7682,-71.1349
12232,ME,Maine,4256,Mechanic Falls,77100,153100,198.57,44.1117,-70.3917
12233,GA,Georgia,30734,Ranger,90200,151900,168.4,34.5404,-84.727
12234,OH,Ohio,44253,Litchfield,133900,225800,168.63,41.1668,-82.0157
12235,LA,Louisiana,70079,Norco,73000,148100,202.88,30.0057,-90.4198
12236,PA,Pennsylvania,19507,Bethel,104900,199900,190.56,40.4808,-76.2742
12237,CT,Connecticut,6280,Windham,123300,187400,151.99,41.7027,-72.1526
12238,VA,Virginia,20135,Bluemont,148800,364200,244.76,39.0823,-77.8467
12239,IN,Indiana,46536,Lakeville,84200,152900,181.59,41.5253,-86.2714
12240,IN,Indiana,46732,Cromwell,78800,129500,164.34,41.3751,-85.6031
12241,MI,Michigan,49234,Clarklake,118400,191600,161.82,42.1235,-84.3521
12242,NJ,New Jersey,7088,Union,123200,254800,206.82,40.7179,-74.2829
12243,GA,Georgia,31744,Doerun,49400,91000,184.21,31.3136,-83.9253
12244,OH,Ohio,45652,McDermott,62700,100400,160.13,38.8362,-83.0689
12245,WI,Wisconsin,54773,Whitehall,89100,134200,150.62,44.3827,-91.303
12246,PA,Pennsylvania,16051,Muddy Creek,102600,184200,179.53,40.9468,-80.139
12247,VA,Virginia,23146,Rockville,166800,322500,193.35,37.7337,-77.7
12248,SC,South Carolina,29107,Neeses,40900,51700,126.41,33.5318,-81.1232
12249,IA,Iowa,52228,Fairfax,96200,226300,235.24,41.9153,-91.7801
12250,NH,New Hampshire,3574,Bethlehem,76900,162100,210.79,44.2808,-71.6829
12251,PA,Pennsylvania,16406,Conneautville,46900,82000,174.84,41.7455,-80.3445
12252,NY,New York,13354,Trenton,78200,159300,203.71,43.2484,-75.2535
12253,NY,New York,13730,Afton,45400,95700,210.79,42.2417,-75.5366
12254,VA,Virginia,24556,Goode,129300,240300,185.85,37.3755,-79.4039
12255,WI,Wisconsin,54950,Marion,84700,104400,123.26,44.6794,-88.8767
12256,CA,California,95669,Plymouth,163300,386700,236.8,38.4916,-120.8819
12257,PA,Pennsylvania,15926,Central City,40000,59400,148.5,40.0913,-78.8448
12258,WI,Wisconsin,54139,Lena,92500,132100,142.81,44.956,-88.075
12259,OK,Oklahoma,74455,Porum,52000,94000,180.77,35.3631,-95.2607
12260,NY,New York,12567,Pine Plains,112100,244200,217.84,41.9896,-73.6602
12261,NY,New York,14111,North Collins,68400,120900,176.75,42.5896,-78.9107
12262,GA,Georgia,30663,Rutledge,91700,212200,231.41,33.6163,-83.6023
12263,IN,Indiana,46030,Arcadia,119200,141700,118.88,40.1776,-86.0409
12264,MN,Minnesota,55971,Rushford,74900,157700,210.55,43.8216,-91.7536
12265,OK,Oklahoma,74445,Morris,51400,99600,193.77,35.6619,-95.8319
12266,CT,Connecticut,6232,Andover,153900,246400,160.1,41.7332,-72.3767
12267,TN,Tennessee,37180,Unionville,75400,165500,219.5,35.6224,-86.5639
12268,IL,Illinois,62670,New Berlin,108900,147100,135.08,39.7681,-89.855
12269,OK,Oklahoma,74849,Konawa,29600,50000,168.92,34.9708,-96.7343
12270,TX,Texas,77534,Danbury,90600,177400,195.81,29.2291,-95.3435
12271,NY,New York,14543,Rush,124800,189600,151.92,42.9966,-77.6665
