State Code,State,Zip Code,City, Beginning 2000 , End 2018 ,% Increase
NY,New York,12748,Callicoon,80000,146600,183.25
NY,New York,13625,Colton,56700,115100,203
IN,Indiana,47954,Ladoga,85200,113400,133.1
NY,New York,12740,Neversink,80800,164800,203.96
NY,New York,13324,Ohio,45900,110600,240.96
IN,Indiana,46031,Atlanta,123700,167100,135.08
IA,Iowa,52324,Palo,99600,218600,219.48
IL,Illinois,61376,Walnut,74700,81100,108.57
OR,Oregon,97049,Rhododendron,124100,297200,239.48
NY,New York,13626,Pinckney,46700,119500,255.89
NC,North Carolina,27950,Knotts Island,94700,229600,242.45
CT,Connecticut,06068,Salisbury,249500,527900,211.58
NY,New York,12958,Mooers,46400,102400,220.69
NY,New York,13160,Union Springs,73300,121500,165.76
SC,South Carolina,29001,Alcolu,57200,92000,160.84
VA,Virginia,24165,Spencer,59400,84000,141.41
MI,Michigan,49287,Manchester,116900,162700,139.18
KS,Kansas,66712,Arma,59900,70100,117.03
MA,Massachusetts,01034,Tolland,137800,271100,196.73
NY,New York,12859,Greenfield Center,107100,242800,226.7
NY,New York,14544,Gorham,86200,163600,189.79
PA,Pennsylvania,17086,Monroe,62000,140800,227.1
OH,Ohio,43527,Holgate,61200,92000,150.33
IL,Illinois,62320,Camp Point,58100,91400,157.31
CA,California,95389,El Portal,112600,554500,492.45
NY,New York,14422,Byron,76500,121600,158.95
WV,West Virginia,26571,Farmington,31800,58000,182.39
TN,Tennessee,38580,Rickman,47200,125100,265.04
MA,Massachusetts,01053,Northampton,150500,281000,186.71
NY,New York,12472,Rosendale,83800,210500,251.19
NY,New York,14476,Kendall,83000,135000,162.65
AZ,Arizona,86332,Kirkland,74300,180400,242.8
OH,Ohio,45054,Oregonia,119100,246500,206.97
MO,Missouri,63015,Catawissa,115400,175400,151.99
NY,New York,12094,Pittstown,93300,176600,189.28
NC,North Carolina,27343,Semora,129900,304700,234.57
IN,Indiana,47145,Milltown,64800,96800,149.38
OR,Oregon,97018,Columbia City,171100,323300,188.95
NY,New York,12023,Berne,86600,185600,214.32
PA,Pennsylvania,17860,Shamokin,71600,179400,250.56
MN,Minnesota,55959,Goodview,106800,209800,196.44
NY,New York,13320,Cherry Valley,54400,121200,222.79
OK,Oklahoma,74901,Arkoma,32000,47300,147.81
CA,California,92391,Lake Arrowhead,97600,235200,240.98
HI,Hawaii,96703,Kilauea,274000,587300,214.34
VA,Virginia,24435,Fairfield,128500,211900,164.9
KY,Kentucky,40142,Guston,75200,119900,159.44
KY,Kentucky,40468,Perryville,74600,122800,164.61
IA,Iowa,52046,Farley,84500,157200,186.04
IL,Illinois,60043,Kenilworth,929200,1325800,142.68
OK,Oklahoma,73526,Blair,52000,78400,150.77
PA,Pennsylvania,16249,Cowanshannock,57800,111800,193.43
GA,Georgia,30733,Plainville,68800,106500,154.8
CA,California,93424,Avila Beach,339400,959500,282.7
MI,Michigan,49271,Pittsford,74300,106000,142.66
TN,Tennessee,38334,Finger,48700,84400,173.31
CA,California,95703,Applegate,191900,412900,215.16
WI,Wisconsin,54770,Strum,91500,139700,152.68
WI,Wisconsin,54909,Almond,87000,127600,146.67
PA,Pennsylvania,15942,Jackson,90200,113800,126.16
TN,Tennessee,38232,Samburg,37700,73700,195.49
IA,Iowa,50629,Fairbank,76900,154700,201.17
NH,New Hampshire,03580,Franconia,129500,284300,219.54
NV,Nevada,89439,Verdi,214600,462200,215.38
PA,Pennsylvania,19534,Greenwich,120700,227000,188.07
MI,Michigan,49885,Skandia,61600,138300,224.51
IL,Illinois,60034,Hebron,127100,174900,137.61
CO,Colorado,81039,Fowler,51200,98000,191.41
NY,New York,12168,Stephentown,89100,184000,206.51
NY,New York,12903,Plattsburgh,85700,137600,160.56
TN,Tennessee,38039,Grand Junction,41000,62100,151.46
OH,Ohio,44867,Republic,69200,105700,152.75
PA,Pennsylvania,15639,Hempfield,69600,131800,189.37
VA,Virginia,24069,Cascade,65500,64600,98.63
WI,Wisconsin,54966,Plainfield,84100,111400,132.46
MA,Massachusetts,01611,Leicester,118400,232100,196.03
ME,Maine,04108,Portland,150700,449000,297.94
PA,Pennsylvania,17321,Fawn,121100,238400,196.86
IN,Indiana,46058,Mulberry,84800,133000,156.84
NY,New York,12461,Olive,120600,277900,230.43
AL,Alabama,36578,Stapleton,72800,175600,241.21
IN,Indiana,47631,New Harmony,82400,147600,179.13
NJ,New Jersey,07439,Ogdensburg,141200,219300,155.31
PA,Pennsylvania,16881,Bradford,31400,72100,229.62
OH,Ohio,43164,Williamsport,74700,116200,155.56
NE,Nebraska,68002,Arlington,92600,170000,183.59
NY,New York,13156,Sterling,62800,108800,173.25
IL,Illinois,62692,Waverly,59900,64600,107.85
MA,Massachusetts,01542,Leicester,138200,269700,195.15
NJ,New Jersey,08732,Island Heights,146700,339400,231.36
NY,New York,12575,New Windsor,173200,319200,184.3
TN,Tennessee,38220,Atwood,41700,68000,163.07
NY,New York,12516,Copake,104700,225300,215.19
VA,Virginia,22027,Dunn Loring,444300,965000,217.2
NC,North Carolina,27231,Cedar Grove,110500,183700,166.24
MS,Mississippi,38641,Walls,114200,212900,186.43
IN,Indiana,46743,Harlan,103400,166000,160.54
IL,Illinois,61732,Danvers,99000,134000,135.35
PA,Pennsylvania,16341,Pleasantville,49300,83400,169.17
MI,Michigan,49060,Hickory Corners,125400,257300,205.18
WI,Wisconsin,53065,Oakfield,112100,170600,152.19
CA,California,92561,Mountain Center,172400,425500,246.81
VA,Virginia,20197,Waterford,388000,740600,190.88
MA,Massachusetts,02763,North Attleboro,199600,406800,203.81
MD,Maryland,21794,West Friendship,326400,718600,220.16
TN,Tennessee,38240,Obion,36200,59800,165.19
OH,Ohio,45334,Jackson Center,74900,116100,155.01
WI,Wisconsin,53034,Hustisford,115800,164400,141.97
WI,Wisconsin,54205,Casco,94000,158700,168.83
TX,Texas,79325,Farwell,49700,121800,245.07
RI,Rhode Island,02898,Richmond,141400,291700,206.29
OK,Oklahoma,73852,Mooreland,39800,89400,224.62
CA,California,93651,Prather,171200,384300,224.47
CT,Connecticut,06752,Bridgewater,276000,463000,167.75
WI,Wisconsin,54026,Star Prairie,138400,212100,153.25
NJ,New Jersey,07021,Essex Fells,524600,863600,164.62
NY,New York,12737,Lumberland,88500,163100,184.29
PA,Pennsylvania,16627,Beccaria,28200,50500,179.08
DE,Delaware,19951,Harbeson,79000,302500,382.91
OK,Oklahoma,74561,Quinton,35300,56600,160.34
MN,Minnesota,56443,Cushing,95400,286800,300.63
NY,New York,13146,Savannah,43600,75300,172.71
WI,Wisconsin,54642,Melrose,98300,133100,135.4
IL,Illinois,61373,North Utica,107900,165600,153.48
OK,Oklahoma,74427,Cookson,54300,103900,191.34
MA,Massachusetts,02659,Chatham,200800,512500,255.23
VA,Virginia,24598,Virgilina,66700,68400,102.55
NY,New York,14718,Cassadaga,65500,92400,141.07
PA,Pennsylvania,17309,Chanceford,101200,181400,179.25
OH,Ohio,45877,Pandora,80900,121000,149.57
MI,Michigan,49406,Douglas,206300,360100,174.55
IA,Iowa,52756,Long Grove,129000,233900,181.32
NJ,New Jersey,08026,Gibbsboro,105700,189200,179
TX,Texas,76671,Morgan,66000,120900,183.18
RI,Rhode Island,02827,Coventry,149500,291900,195.25
VT,Vermont,05660,Fayston,103300,275600,266.8
PA,Pennsylvania,15840,Falls Creek,36500,79000,216.44
IN,Indiana,47384,Shirley,71100,106100,149.23
NY,New York,14040,Darien,87200,164900,189.11
NY,New York,14058,Elba,76500,112700,147.32
IA,Iowa,50458,Nora Springs,56400,111800,198.23
GA,Georgia,30218,Gay,73500,119900,163.13
MI,Michigan,49338,Green,59800,90700,151.67
MN,Minnesota,55735,Finlayson,68700,187100,272.34
NY,New York,13734,Tioga,53400,120600,225.84
MN,Minnesota,56222,Clara City,69700,92900,133.29
IL,Illinois,62685,Royal Lakes,35200,67900,192.9
TX,Texas,77975,Moulton,60900,91000,149.43
VA,Virginia,22735,Reva,109000,231000,211.93
GA,Georgia,30522,Cherrylog,104600,242700,232.03
OH,Ohio,45174,Terrace Park,292400,451600,154.45
MI,Michigan,49680,South Boardman,52500,84500,160.95
MN,Minnesota,55949,Lanesboro,72200,185800,257.34
IL,Illinois,62037,Grafton,105700,118300,111.92
IN,Indiana,46128,Fillmore,88200,152600,173.02
MI,Michigan,48894,Westphalia,127400,181100,142.15
WA,Washington,98847,Peshastin,145500,303300,208.45
NC,North Carolina,28644,Laurel Springs,57600,121600,211.11
IL,Illinois,62424,Dieterich,68600,109900,160.2
IL,Illinois,62814,Bluford,34400,40800,118.6
NH,New Hampshire,03774,Haverhill,81300,157200,193.36
TN,Tennessee,38368,Reagan,43700,85600,195.88
ID,Idaho,83236,Firth,95300,230900,242.29
PA,Pennsylvania,15637,Herminie,57300,99500,173.65
MI,Michigan,49726,Paradise,67400,126000,186.94
KS,Kansas,66413,Burlingame,64600,86500,133.9
CA,California,95462,Monte Rio,160500,482100,300.37
MA,Massachusetts,01054,Leverett,164800,332400,201.7
PA,Pennsylvania,17407,Jacobus,119000,193700,162.77
NC,North Carolina,28582,Stella,100400,219300,218.43
MI,Michigan,49733,Frederic,70600,100700,142.63
MI,Michigan,48890,Sunfield,102300,132000,129.03
IA,Iowa,50058,Coon Rapids,54300,121300,223.39
IA,Iowa,50864,Villisca,42100,70200,166.75
WI,Wisconsin,54531,Hazelhurst,136800,196800,143.86
ID,Idaho,83427,Iona,81800,227200,277.75
CA,California,95421,Cazadero,190300,499600,262.53
NY,New York,12086,Hagaman,81800,156000,190.71
PA,Pennsylvania,16028,East Brady,38900,84600,217.48
TN,Tennessee,37325,Delano,57300,124000,216.4
IA,Iowa,52755,Lone Tree,94200,174600,185.35
TX,Texas,79322,Crosbyton,30100,43500,144.52
VA,Virginia,22922,Arrington,46800,119400,255.13
TN,Tennessee,37694,Watauga,67400,111000,164.69
TN,Tennessee,38345,Huron,50100,95600,190.82
MN,Minnesota,55939,Harmony,58800,128800,219.05
ID,Idaho,83629,Horseshoe Bend,127800,269600,210.95
NY,New York,12116,Milford,59700,134000,224.46
CO,Colorado,80809,Green Mountain Falls,160700,342100,212.88
OH,Ohio,45827,Cloverdale,73100,143000,195.62
IA,Iowa,50636,Greene,52900,112900,213.42
AR,Arkansas,72376,Anthonyville,64800,121100,186.88
MI,Michigan,49776,Posen,49900,72400,145.09
KS,Kansas,67543,Haven,68200,102100,149.71
NJ,New Jersey,07418,Vernon Valley,152000,236500,155.59
WI,Wisconsin,54529,Harshaw,137600,183800,133.58
IL,Illinois,62898,Woodlawn,48400,84900,175.41
MA,Massachusetts,01266,West Stockbridge,210800,419200,198.86
NY,New York,12066,Esperance,76500,161400,210.98
IN,Indiana,46779,Pleasant Lake,78700,132300,168.11
PA,Pennsylvania,16259,Madison,39600,71700,181.06
WA,Washington,99402,Asotin,117200,236700,201.96
VT,Vermont,05680,Wolcott,104500,190000,181.82
WI,Wisconsin,53019,Eden,127300,201600,158.37
NE,Nebraska,68073,Yutan,83900,179200,213.59
NY,New York,13052,Deruyter,57700,97400,168.8
VA,Virginia,22846,Penn Laird,152000,305000,200.66
MN,Minnesota,56088,Truman,59000,98200,166.44
NY,New York,12910,Altona,41900,85700,204.53
TN,Tennessee,38541,Allons,47500,109200,229.89
OH,Ohio,43739,Glenford,93300,178700,191.53
IN,Indiana,46382,Wanatah,86600,173000,199.77
MT,Montana,59037,Huntley,161200,258300,160.24
WI,Wisconsin,54623,Coon Valley,103800,170100,163.87
MD,Maryland,21557,Rawlings,55600,99600,179.14
TN,Tennessee,37374,Sequatchie,50900,96500,189.59
IA,Iowa,52203,Amana,103700,203200,195.95
MN,Minnesota,55052,Morristown,97600,195600,200.41
ME,Maine,04352,Mt Vernon,67500,189900,281.33
NY,New York,12076,Conesville,53700,130300,242.64
PA,Pennsylvania,18438,Paupack,98100,248700,253.52
IN,Indiana,47380,Ridgeville,52100,71900,138
WI,Wisconsin,53503,Arena,118900,176700,148.61
MN,Minnesota,56433,Akeley,54100,185000,341.96
CA,California,92091,Rancho Santa Fe,969200,2185900,225.54
MD,Maryland,21545,Mount Savage,48700,63100,129.57
IA,Iowa,50161,Maxwell,80600,181100,224.69
MN,Minnesota,55019,Dundas,125100,236300,188.89
NH,New Hampshire,03886,Tamworth,84500,184700,218.58
NH,New Hampshire,03449,Hancock,151800,275800,181.69
WI,Wisconsin,53923,Cambria,96100,136300,141.83
NY,New York,12093,Jefferson,51800,137200,264.86
IN,Indiana,47970,Otterbein,74300,94600,127.32
IA,Iowa,50647,Janesville,86400,190800,220.83
IL,Illinois,61256,Hampton,97800,145100,148.36
ID,Idaho,83804,Blanchard,93100,233100,250.38
NY,New York,14138,Dayton,33800,61500,181.95
KY,Kentucky,42464,White Plains,49200,82200,167.07
IN,Indiana,46115,Carthage,74900,105100,140.32
MN,Minnesota,56338,Hillman,76900,235000,305.59
PA,Pennsylvania,16130,Perry,62500,98600,157.76
TN,Tennessee,38547,South Carthage,57100,149500,261.82
AL,Alabama,35463,Fosters,100600,146700,145.83
MN,Minnesota,56026,Ellendale,91600,154200,168.34
IL,Illinois,61012,Capron,98500,130100,132.08
CA,California,96057,McCloud,83900,181900,216.81
NH,New Hampshire,03864,Ossipee,87500,201300,230.06
ME,Maine,04110,Cumberland,311400,689900,221.55
MN,Minnesota,56587,Vergas,67100,239900,357.53
NY,New York,13775,Franklin,67500,143000,211.85
AL,Alabama,35097,Locust Fork,96400,138300,143.46
IA,Iowa,51535,Griswold,55800,86100,154.3
NH,New Hampshire,03588,Milan,75400,137800,182.76
IL,Illinois,60941,Herscher,117200,145900,124.49
MO,Missouri,64835,Carterville,56400,76200,135.11
NY,New York,11975,Wainscott,594900,3754500,631.11
NY,New York,13304,Trenton,89300,172000,192.61
OH,Ohio,44634,Homeworth,90100,136200,151.17
NY,New York,12993,Westport,68900,152000,220.61
NY,New York,13493,Williamstown,44000,90700,206.14
NY,New York,14101,Machias,60400,91200,150.99
MI,Michigan,49452,Rothbury,42600,66800,156.81
MI,Michigan,49774,Pickford,59900,90700,151.42
NH,New Hampshire,03838,Bartlett,93900,215700,229.71
NY,New York,14781,Sherman,58900,79200,134.47
IN,Indiana,47928,Cayuga,55500,55700,100.36
OR,Oregon,97110,Cannon Beach,214800,569000,264.9
NY,New York,13620,Croghan,61200,131700,215.2
IA,Iowa,50676,Tripoli,65300,115000,176.11
PA,Pennsylvania,17535,Salisbury,134600,257300,191.16
AL,Alabama,36321,Cowarts,71000,97600,137.46
IN,Indiana,46914,Bunker Hill,71400,109600,153.5
OK,Oklahoma,74051,Ochelata,36500,87400,239.45
WI,Wisconsin,54930,Coloma,95100,137400,144.48
MN,Minnesota,55012,Center City,129100,240700,186.44
PA,Pennsylvania,16838,Penn,36900,73700,199.73
PA,Pennsylvania,18629,Mehoopany,52300,120200,229.83
MO,Missouri,63349,Hawk Point,84700,164800,194.57
WI,Wisconsin,53529,Dane,171800,294400,171.36
MO,Missouri,64724,Appleton City,86500,114900,132.83
TX,Texas,75932,Burkeville,73700,153900,208.82
TX,Texas,76064,Maypearl,96200,199300,207.17
PA,Pennsylvania,16141,New Beaver,77400,121000,156.33
MO,Missouri,63056,Leslie,106400,194200,182.52
NY,New York,10526,Goldens Bridge,298600,477500,159.91
ID,Idaho,83847,Bonners Ferry,96300,294900,306.23
CA,California,92676,Silverado,266500,738300,277.04
VT,Vermont,05472,New Haven,126400,258700,204.67
TN,Tennessee,38369,Rutherford,43100,58300,135.27
MA,Massachusetts,01081,Wales,103100,216800,210.28
IN,Indiana,47527,Dubois,79500,122600,154.21
KS,Kansas,67031,Conway Springs,76000,103000,135.53
OK,Oklahoma,74956,Shady Point,53400,83400,156.18
CA,California,96140,Carnelian Bay,254600,628500,246.86
VT,Vermont,05765,Proctor,78800,142000,180.2
MD,Maryland,21555,Oldtown,45100,101500,225.06
OH,Ohio,43145,New Holland,69300,100100,144.44
OH,Ohio,44613,Brewster,71400,105400,147.62
IA,Iowa,52623,Danville,80400,141300,175.75
VT,Vermont,05444,Cambridge,126800,229700,181.15
WV,West Virginia,25517,Genoa,34700,53200,153.31
OH,Ohio,44214,Burbank,91800,165300,180.07
UT,Utah,84645,Mona,142100,325400,228.99
VT,Vermont,05148,Londonderry,122200,236600,193.62
NY,New York,12577,Beaverdam Lake-Salisbury Mills,169400,298300,176.09
PA,Pennsylvania,16878,Boggs,25800,81700,316.67
FL,Florida,34681,Palm Harbor,150200,372900,248.27
IL,Illinois,61813,Bement,61600,84100,136.53
UT,Utah,84320,Lewiston,136300,233700,171.46
NY,New York,12062,Nassau,93000,199700,214.73
IL,Illinois,62531,Edinburg,75100,94500,125.83
CA,California,95977,Smartsville,165600,350400,211.59
PA,Pennsylvania,16124,Delaware,62900,108300,172.18
TN,Tennessee,38388,Lexington,34500,92400,267.83
NY,New York,13034,Aurelius,74800,135300,180.88
OH,Ohio,43116,Commercial Point,118100,241200,204.23
OH,Ohio,44443,New Springfield,84600,138300,163.48
NY,New York,14838,Erin,63600,117000,183.96
OH,Ohio,43771,Philo,50600,86300,170.55
WY,Wyoming,82082,Pine Bluffs,96500,206000,213.47
SC,South Carolina,29635,Cleveland,87800,208400,237.36
OH,Ohio,44866,Polk,77700,131800,169.63
WA,Washington,99361,Waitsburg,91400,198900,217.61
GA,Georgia,30216,Flovilla,71200,89800,126.12
MN,Minnesota,56171,Sherburn,56100,96200,171.48
KS,Kansas,67228,Wichita,258300,330400,127.91
ID,Idaho,83334,Hansen,86700,156700,180.74
MD,Maryland,21654,Oxford,296500,589400,198.79
MI,Michigan,49402,Fountain,39900,90700,227.32
MO,Missouri,64734,Cleveland,131300,253400,192.99
VT,Vermont,05345,Newfane,98800,204400,206.88
CT,Connecticut,06254,Franklin,136600,229600,168.08
NY,New York,13431,Newport,67100,142000,211.62
PA,Pennsylvania,18615,Exeter,73500,152600,207.62
GA,Georgia,30641,Good Hope,111800,241700,216.19
AZ,Arizona,85645,Amado,97700,178900,183.11
VA,Virginia,20137,Broad Run,236200,487900,206.56
VA,Virginia,22576,Weems,122600,217900,177.73
MN,Minnesota,56331,Freeport,89900,182900,203.45
NY,New York,10917,Woodbury,188500,341500,181.17
NY,New York,14743,Hinsdale,42400,73000,172.17
WA,Washington,98342,Indianola,166600,452500,271.61
IN,Indiana,47468,Unionville,127000,235900,185.75
MT,Montana,59823,Bonner,181500,300600,165.62
MD,Maryland,20818,Cabin John,372900,922500,247.39
IN,Indiana,46105,Bainbridge,87800,129700,147.72
MN,Minnesota,56676,Shevlin,47300,131800,278.65
KS,Kansas,67067,Kechi,123000,180700,146.91
CT,Connecticut,06754,Warren,212300,327300,154.17
VA,Virginia,22660,Toms Brook,94900,196400,206.95
IL,Illinois,60556,Waterman,125000,161800,129.44
MD,Maryland,20861,Ashton,293100,593700,202.56
TN,Tennessee,37391,Turtletown,47500,97700,205.68
PA,Pennsylvania,15864,Summerville,34100,87900,257.77
IN,Indiana,47235,Freetown,91500,150600,164.59
MA,Massachusetts,01340,Colrain,110900,189300,170.69
NY,New York,12185,Valley Falls,90300,176700,195.68
MN,Minnesota,55956,Mazeppa,119200,240500,201.76
MT,Montana,59920,Kila,142800,344800,241.46
KS,Kansas,66013,Bucyrus,187200,365600,195.3
AZ,Arizona,85928,Heber,98300,239300,243.44
PA,Pennsylvania,15747,Rayne,70100,126300,180.17
OK,Oklahoma,74554,Krebs,38800,57100,147.16
PA,Pennsylvania,15955,Croyle,83100,97700,117.57
VA,Virginia,22949,Lovingston,83800,172200,205.49
IA,Iowa,51355,Okoboji,128100,376700,294.07
KS,Kansas,66052,Linwood,119700,195300,163.16
OK,Oklahoma,73067,Ninnekah,62200,120200,193.25
NY,New York,14034,Collins,57600,98900,171.7
PA,Pennsylvania,17582,Manor,121500,214800,176.79
VA,Virginia,23065,Gumspring,112700,198300,175.95
NY,New York,13843,New Berlin,48000,104100,216.88
MI,Michigan,49656,Luther,30700,48800,158.96
MN,Minnesota,55054,Elko New Market,136200,313900,230.47
IL,Illinois,61744,Gridley,84700,114700,135.42
KS,Kansas,66050,Lecompton,125600,229800,182.96
PA,Pennsylvania,15928,Davidsville,71200,138400,194.38
IN,Indiana,47260,Medora,63200,88100,139.4
ID,Idaho,83845,Moyie Springs,85200,252300,296.13
MA,Massachusetts,01474,Townsend,171000,285900,167.19
NY,New York,13343,Watson,47400,112000,236.29
OK,Oklahoma,73095,Wayne,48200,83900,174.07
ID,Idaho,83522,Cottonwood,99900,204400,204.6
MD,Maryland,21838,Marion Station,70200,118400,168.66
TN,Tennessee,37713,Bybee,27500,76800,279.27
KY,Kentucky,42355,Maceo,67000,100300,149.7
SD,South Dakota,57003,Baltic,87800,192200,218.91
NY,New York,12059,Berne,105000,220100,209.62
TN,Tennessee,37050,Cumberland City,42000,104000,247.62
OH,Ohio,44441,Negley,78200,121600,155.5
OH,Ohio,45359,Pleasant Hill,94200,134000,142.25
IN,Indiana,46182,Waldron,83400,131300,157.43
IN,Indiana,47946,Francesville,67000,102700,153.28
MI,Michigan,49264,Onondaga,91800,146600,159.69
MN,Minnesota,55084,Taylors Falls,100500,191100,190.15
MI,Michigan,49033,Battle Creek,98100,161400,164.53
CA,California,95689,Volcano,160100,308900,192.94
NY,New York,13660,Madrid,46600,79900,171.46
PA,Pennsylvania,15428,Lower Tyrone,48100,96900,201.46
VA,Virginia,24594,Sutherlin,75100,107300,142.88
